PING 10.1.0.175 (10.1.0.175) 56(84) bytes of data.
64 bytes from 10.1.2.12: icmp_seq=18 ttl=64 time=1.07 ms
64 bytes from 10.1.2.12: icmp_seq=19 ttl=64 time=1.08 ms
64 bytes from 10.1.2.12: icmp_seq=20 ttl=64 time=1.06 ms
64 bytes from 10.1.2.12: icmp_seq=21 ttl=64 time=1.21 ms
64 bytes from 10.1.2.12: icmp_seq=22 ttl=64 time=1.00 ms
64 bytes from 10.1.2.12: icmp_seq=23 ttl=64 time=1.13 ms
64 bytes from 10.1.2.12: icmp_seq=24 ttl=64 time=1.09 ms
64 bytes from 10.1.2.12: icmp_seq=25 ttl=64 time=1.06 ms
64 bytes from 10.1.2.12: icmp_seq=26 ttl=64 time=1.06 ms
64 bytes from 10.1.2.12: icmp_seq=27 ttl=64 time=1.01 ms
64 bytes from 10.1.2.12: icmp_seq=28 ttl=64 time=1.08 ms
64 bytes from 10.1.2.12: icmp_seq=29 ttl=64 time=1.06 ms
64 bytes from 10.1.2.12: icmp_seq=30 ttl=64 time=1.06 ms
64 bytes from 10.1.2.12: icmp_seq=31 ttl=64 time=1.06 ms
64 bytes from 10.1.2.12: icmp_seq=32 ttl=64 time=1.20 ms
64 bytes from 10.1.2.12: icmp_seq=33 ttl=64 time=1.11 ms
64 bytes from 10.1.2.12: icmp_seq=34 ttl=64 time=1.05 ms
64 bytes from 10.1.2.12: icmp_seq=35 ttl=64 time=1.06 ms
64 bytes from 10.1.2.12: icmp_seq=36 ttl=64 time=1.06 ms
64 bytes from 10.1.2.12: icmp_seq=37 ttl=64 time=1.06 ms
64 bytes from 10.1.2.12: icmp_seq=38 ttl=64 time=1.19 ms
64 bytes from 10.1.2.12: icmp_seq=39 ttl=64 time=1.01 ms
64 bytes from 10.1.2.12: icmp_seq=40 ttl=64 time=1.08 ms
64 bytes from 10.1.2.12: icmp_seq=41 ttl=64 time=1.12 ms
64 bytes from 10.1.2.12: icmp_seq=42 ttl=64 time=1.05 ms
64 bytes from 10.1.2.12: icmp_seq=43 ttl=64 time=1.05 ms
64 bytes from 10.1.2.12: icmp_seq=44 ttl=64 time=1.20 ms
64 bytes from 10.1.2.12: icmp_seq=45 ttl=64 time=1.07 ms
64 bytes from 10.1.2.12: icmp_seq=46 ttl=64 time=1.06 ms
64 bytes from 10.1.2.12: icmp_seq=47 ttl=64 time=1.01 ms
64 bytes from 10.1.2.12: icmp_seq=48 ttl=64 time=1.06 ms
64 bytes from 10.1.2.12: icmp_seq=49 ttl=64 time=1.18 ms
64 bytes from 10.1.2.12: icmp_seq=50 ttl=64 time=1.06 ms

--- 10.1.2.12 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 49059ms
rtt min/avg/max/mdev = 0.994/1.080/1.236/0.066 ms
# From 3.34.30.88 in ap-northeast-2a to 10.1.2.12
