# From 15.185.83.83 in me-south-1c
PING 10.1.0.235 (10.1.0.235) 56(84) bytes of data.
64 bytes from 10.1.1.161: icmp_seq=33 ttl=64 time=0.433 ms
64 bytes from 10.1.1.161: icmp_seq=34 ttl=64 time=0.428 ms
64 bytes from 10.1.1.161: icmp_seq=35 ttl=64 time=0.371 ms
64 bytes from 10.1.1.161: icmp_seq=36 ttl=64 time=0.420 ms
64 bytes from 10.1.1.161: icmp_seq=37 ttl=64 time=0.458 ms
64 bytes from 10.1.1.161: icmp_seq=38 ttl=64 time=0.454 ms
64 bytes from 10.1.1.161: icmp_seq=39 ttl=64 time=0.443 ms
64 bytes from 10.1.1.161: icmp_seq=40 ttl=64 time=0.361 ms
64 bytes from 10.1.1.161: icmp_seq=41 ttl=64 time=0.425 ms
64 bytes from 10.1.1.161: icmp_seq=42 ttl=64 time=0.466 ms
64 bytes from 10.1.1.161: icmp_seq=43 ttl=64 time=0.440 ms
64 bytes from 10.1.1.161: icmp_seq=44 ttl=64 time=0.437 ms
64 bytes from 10.1.1.161: icmp_seq=45 ttl=64 time=0.369 ms
64 bytes from 10.1.1.161: icmp_seq=46 ttl=64 time=0.417 ms
64 bytes from 10.1.1.161: icmp_seq=47 ttl=64 time=0.418 ms
64 bytes from 10.1.1.161: icmp_seq=48 ttl=64 time=0.416 ms
64 bytes from 10.1.1.161: icmp_seq=49 ttl=64 time=0.426 ms
64 bytes from 10.1.1.161: icmp_seq=50 ttl=64 time=0.392 ms
64 bytes from 10.1.1.161: icmp_seq=51 ttl=64 time=0.455 ms
64 bytes from 10.1.1.161: icmp_seq=52 ttl=64 time=0.425 ms
64 bytes from 10.1.1.161: icmp_seq=53 ttl=64 time=0.423 ms
64 bytes from 10.1.1.161: icmp_seq=54 ttl=64 time=0.444 ms
64 bytes from 10.1.1.161: icmp_seq=55 ttl=64 time=0.377 ms
64 bytes from 10.1.1.161: icmp_seq=56 ttl=64 time=0.441 ms
64 bytes from 10.1.1.161: icmp_seq=57 ttl=64 time=0.433 ms
64 bytes from 10.1.1.161: icmp_seq=58 ttl=64 time=0.429 ms
64 bytes from 10.1.1.161: icmp_seq=59 ttl=64 time=0.493 ms
64 bytes from 10.1.1.161: icmp_seq=60 ttl=64 time=0.393 ms
64 bytes from 10.1.1.161: icmp_seq=61 ttl=64 time=0.453 ms
64 bytes from 10.1.1.161: icmp_seq=62 ttl=64 time=0.436 ms
64 bytes from 10.1.1.161: icmp_seq=63 ttl=64 time=0.437 ms
64 bytes from 10.1.1.161: icmp_seq=64 ttl=64 time=0.491 ms
64 bytes from 10.1.1.161: icmp_seq=65 ttl=64 time=0.418 ms
64 bytes from 10.1.1.161: icmp_seq=66 ttl=64 time=0.465 ms
64 bytes from 10.1.1.161: icmp_seq=67 ttl=64 time=0.450 ms
64 bytes from 10.1.1.161: icmp_seq=68 ttl=64 time=0.426 ms
64 bytes from 10.1.1.161: icmp_seq=69 ttl=64 time=0.451 ms
64 bytes from 10.1.1.161: icmp_seq=70 ttl=64 time=0.416 ms
64 bytes from 10.1.1.161: icmp_seq=71 ttl=64 time=0.420 ms
64 bytes from 10.1.1.161: icmp_seq=72 ttl=64 time=0.436 ms
64 bytes from 10.1.1.161: icmp_seq=73 ttl=64 time=0.466 ms
64 bytes from 10.1.1.161: icmp_seq=74 ttl=64 time=0.441 ms
64 bytes from 10.1.1.161: icmp_seq=75 ttl=64 time=0.397 ms
64 bytes from 10.1.1.161: icmp_seq=76 ttl=64 time=0.498 ms
64 bytes from 10.1.1.161: icmp_seq=77 ttl=64 time=0.471 ms
64 bytes from 10.1.1.161: icmp_seq=78 ttl=64 time=0.469 ms
64 bytes from 10.1.1.161: icmp_seq=79 ttl=64 time=0.475 ms
64 bytes from 10.1.1.161: icmp_seq=80 ttl=64 time=0.380 ms
64 bytes from 10.1.1.161: icmp_seq=81 ttl=64 time=0.487 ms
64 bytes from 10.1.1.161: icmp_seq=82 ttl=64 time=0.462 ms
64 bytes from 10.1.1.161: icmp_seq=83 ttl=64 time=0.494 ms
64 bytes from 10.1.1.161: icmp_seq=84 ttl=64 time=0.487 ms
64 bytes from 10.1.1.161: icmp_seq=85 ttl=64 time=0.411 ms
64 bytes from 10.1.1.161: icmp_seq=86 ttl=64 time=0.468 ms
64 bytes from 10.1.1.161: icmp_seq=87 ttl=64 time=0.457 ms
64 bytes from 10.1.1.161: icmp_seq=88 ttl=64 time=0.458 ms
64 bytes from 10.1.1.161: icmp_seq=89 ttl=64 time=0.483 ms
64 bytes from 10.1.1.161: icmp_seq=90 ttl=64 time=0.419 ms
64 bytes from 10.1.1.161: icmp_seq=91 ttl=64 time=0.493 ms
64 bytes from 10.1.1.161: icmp_seq=92 ttl=64 time=0.458 ms
64 bytes from 10.1.1.161: icmp_seq=93 ttl=64 time=0.364 ms
64 bytes from 10.1.1.161: icmp_seq=94 ttl=64 time=0.432 ms
64 bytes from 10.1.1.161: icmp_seq=95 ttl=64 time=0.424 ms
64 bytes from 10.1.1.161: icmp_seq=96 ttl=64 time=0.447 ms
64 bytes from 10.1.1.161: icmp_seq=97 ttl=64 time=0.459 ms
64 bytes from 10.1.1.161: icmp_seq=98 ttl=64 time=0.485 ms
64 bytes from 10.1.1.161: icmp_seq=99 ttl=64 time=0.475 ms
64 bytes from 10.1.1.161: icmp_seq=100 ttl=64 time=0.412 ms

--- 10.1.1.161 ping statistics ---
100 packets transmitted, 100 received, 0% packet loss, time 101376ms
rtt min/avg/max/mdev = 0.361/0.438/0.498/0.038 ms
PING 10.1.2.96 (10.1.2.96) 56(84) bytes of data.
64 bytes from 10.1.2.96: icmp_seq=1 ttl=64 time=0.011 ms
64 bytes from 10.1.2.96: icmp_seq=2 ttl=64 time=0.023 ms
64 bytes from 10.1.2.96: icmp_seq=3 ttl=64 time=0.022 ms
64 bytes from 10.1.2.96: icmp_seq=4 ttl=64 time=0.026 ms
64 bytes from 10.1.2.96: icmp_seq=5 ttl=64 time=0.023 ms
64 bytes from 10.1.2.96: icmp_seq=6 ttl=64 time=0.024 ms
64 bytes from 10.1.2.96: icmp_seq=7 ttl=64 time=0.033 ms
64 bytes from 10.1.2.96: icmp_seq=8 ttl=64 time=0.023 ms
64 bytes from 10.1.2.96: icmp_seq=9 ttl=64 time=0.025 ms
64 bytes from 10.1.2.96: icmp_seq=10 ttl=64 time=0.024 ms
64 bytes from 10.1.2.96: icmp_seq=11 ttl=64 time=0.022 ms
64 bytes from 10.1.2.96: icmp_seq=12 ttl=64 time=0.027 ms
64 bytes from 10.1.2.96: icmp_seq=13 ttl=64 time=0.025 ms
64 bytes from 10.1.2.96: icmp_seq=14 ttl=64 time=0.023 ms
64 bytes from 10.1.2.96: icmp_seq=15 ttl=64 time=0.025 ms
64 bytes from 10.1.2.96: icmp_seq=16 ttl=64 time=0.025 ms
64 bytes from 10.1.2.96: icmp_seq=17 ttl=64 time=0.022 ms
64 bytes from 10.1.2.96: icmp_seq=18 ttl=64 time=0.023 ms
64 bytes from 10.1.2.96: icmp_seq=19 ttl=64 time=0.024 ms
64 bytes from 10.1.2.96: icmp_seq=20 ttl=64 time=0.022 ms
64 bytes from 10.1.2.96: icmp_seq=21 ttl=64 time=0.022 ms
64 bytes from 10.1.2.96: icmp_seq=22 ttl=64 time=0.022 ms
64 bytes from 10.1.2.96: icmp_seq=23 ttl=64 time=0.023 ms
64 bytes from 10.1.2.96: icmp_seq=24 ttl=64 time=0.023 ms
64 bytes from 10.1.2.96: icmp_seq=25 ttl=64 time=0.020 ms
64 bytes from 10.1.2.96: icmp_seq=26 ttl=64 time=0.024 ms
64 bytes from 10.1.2.96: icmp_seq=27 ttl=64 time=0.025 ms
64 bytes from 10.1.2.96: icmp_seq=28 ttl=64 time=0.025 ms
64 bytes from 10.1.2.96: icmp_seq=29 ttl=64 time=0.023 ms
64 bytes from 10.1.2.96: icmp_seq=30 ttl=64 time=0.025 ms
64 bytes from 10.1.2.96: icmp_seq=31 ttl=64 time=0.023 ms
64 bytes from 10.1.2.96: icmp_seq=32 ttl=64 time=0.024 ms
64 bytes from 10.1.2.96: icmp_seq=33 ttl=64 time=0.023 ms
64 bytes from 10.1.2.96: icmp_seq=34 ttl=64 time=0.024 ms
64 bytes from 10.1.2.96: icmp_seq=35 ttl=64 time=0.024 ms
64 bytes from 10.1.2.96: icmp_seq=36 ttl=64 time=0.025 ms
64 bytes from 10.1.2.96: icmp_seq=37 ttl=64 time=0.026 ms
64 bytes from 10.1.2.96: icmp_seq=38 ttl=64 time=0.025 ms
64 bytes from 10.1.2.96: icmp_seq=39 ttl=64 time=0.024 ms
64 bytes from 10.1.2.96: icmp_seq=40 ttl=64 time=0.023 ms
64 bytes from 10.1.2.96: icmp_seq=41 ttl=64 time=0.025 ms
64 bytes from 10.1.2.96: icmp_seq=42 ttl=64 time=0.024 ms
64 bytes from 10.1.2.96: icmp_seq=43 ttl=64 time=0.029 ms
64 bytes from 10.1.2.96: icmp_seq=44 ttl=64 time=0.024 ms
64 bytes from 10.1.2.96: icmp_seq=45 ttl=64 time=0.026 ms
64 bytes from 10.1.2.96: icmp_seq=46 ttl=64 time=0.024 ms
64 bytes from 10.1.2.96: icmp_seq=47 ttl=64 time=0.023 ms
64 bytes from 10.1.2.96: icmp_seq=48 ttl=64 time=0.023 ms
64 bytes from 10.1.2.96: icmp_seq=49 ttl=64 time=0.022 ms
64 bytes from 10.1.2.96: icmp_seq=50 ttl=64 time=0.023 ms
64 bytes from 10.1.2.96: icmp_seq=51 ttl=64 time=0.023 ms
64 bytes from 10.1.2.96: icmp_seq=52 ttl=64 time=0.024 ms
64 bytes from 10.1.2.96: icmp_seq=53 ttl=64 time=0.022 ms
64 bytes from 10.1.2.96: icmp_seq=54 ttl=64 time=0.023 ms
64 bytes from 10.1.2.96: icmp_seq=55 ttl=64 time=0.023 ms
64 bytes from 10.1.2.96: icmp_seq=56 ttl=64 time=0.023 ms
64 bytes from 10.1.2.96: icmp_seq=57 ttl=64 time=0.023 ms
64 bytes from 10.1.2.96: icmp_seq=58 ttl=64 time=0.025 ms
64 bytes from 10.1.2.96: icmp_seq=59 ttl=64 time=0.023 ms
64 bytes from 10.1.2.96: icmp_seq=60 ttl=64 time=0.025 ms
64 bytes from 10.1.2.96: icmp_seq=61 ttl=64 time=0.023 ms
64 bytes from 10.1.2.96: icmp_seq=62 ttl=64 time=0.023 ms
64 bytes from 10.1.2.96: icmp_seq=63 ttl=64 time=0.022 ms
64 bytes from 10.1.2.96: icmp_seq=64 ttl=64 time=0.024 ms
64 bytes from 10.1.2.96: icmp_seq=65 ttl=64 time=0.024 ms
64 bytes from 10.1.2.96: icmp_seq=66 ttl=64 time=0.024 ms
64 bytes from 10.1.2.96: icmp_seq=67 ttl=64 time=0.039 ms
64 bytes from 10.1.2.96: icmp_seq=68 ttl=64 time=0.025 ms
64 bytes from 10.1.2.96: icmp_seq=69 ttl=64 time=0.025 ms
64 bytes from 10.1.2.96: icmp_seq=70 ttl=64 time=0.024 ms
64 bytes from 10.1.2.96: icmp_seq=71 ttl=64 time=0.024 ms
64 bytes from 10.1.2.96: icmp_seq=72 ttl=64 time=0.027 ms
64 bytes from 10.1.2.96: icmp_seq=73 ttl=64 time=0.022 ms
64 bytes from 10.1.2.96: icmp_seq=74 ttl=64 time=0.024 ms
64 bytes from 10.1.2.96: icmp_seq=75 ttl=64 time=0.024 ms
64 bytes from 10.1.2.96: icmp_seq=76 ttl=64 time=0.026 ms
64 bytes from 10.1.2.96: icmp_seq=77 ttl=64 time=0.025 ms
64 bytes from 10.1.2.96: icmp_seq=78 ttl=64 time=0.023 ms
64 bytes from 10.1.2.96: icmp_seq=79 ttl=64 time=0.023 ms
64 bytes from 10.1.2.96: icmp_seq=80 ttl=64 time=0.019 ms
64 bytes from 10.1.2.96: icmp_seq=81 ttl=64 time=0.034 ms
64 bytes from 10.1.2.96: icmp_seq=82 ttl=64 time=0.026 ms
64 bytes from 10.1.2.96: icmp_seq=83 ttl=64 time=0.025 ms
64 bytes from 10.1.2.96: icmp_seq=84 ttl=64 time=0.022 ms
64 bytes from 10.1.2.96: icmp_seq=85 ttl=64 time=0.027 ms
64 bytes from 10.1.2.96: icmp_seq=86 ttl=64 time=0.026 ms
64 bytes from 10.1.2.96: icmp_seq=87 ttl=64 time=0.023 ms
64 bytes from 10.1.2.96: icmp_seq=88 ttl=64 time=0.026 ms
64 bytes from 10.1.2.96: icmp_seq=89 ttl=64 time=0.025 ms
64 bytes from 10.1.2.96: icmp_seq=90 ttl=64 time=0.025 ms
64 bytes from 10.1.2.96: icmp_seq=91 ttl=64 time=0.025 ms
64 bytes from 10.1.2.96: icmp_seq=92 ttl=64 time=0.022 ms
64 bytes from 10.1.2.96: icmp_seq=93 ttl=64 time=0.027 ms
64 bytes from 10.1.2.96: icmp_seq=94 ttl=64 time=0.024 ms
64 bytes from 10.1.2.96: icmp_seq=95 ttl=64 time=0.026 ms
64 bytes from 10.1.2.96: icmp_seq=96 ttl=64 time=0.026 ms
64 bytes from 10.1.2.96: icmp_seq=97 ttl=64 time=0.027 ms
64 bytes from 10.1.2.96: icmp_seq=98 ttl=64 time=0.025 ms
64 bytes from 10.1.2.96: icmp_seq=99 ttl=64 time=0.025 ms
64 bytes from 10.1.2.96: icmp_seq=100 ttl=64 time=0.025 ms

--- 10.1.2.96 ping statistics ---
100 packets transmitted, 100 received, 0% packet loss, time 101367ms
rtt min/avg/max/mdev = 0.011/0.024/0.039/0.004 ms
