# From 3.135.64.74 in us-east-2b
PING 10.1.0.232 (10.1.0.232) 56(84) bytes of data.
64 bytes from 10.1.0.232: icmp_seq=35 ttl=64 time=1.12 ms
64 bytes from 10.1.0.232: icmp_seq=36 ttl=64 time=1.19 ms
64 bytes from 10.1.0.232: icmp_seq=37 ttl=64 time=1.05 ms
64 bytes from 10.1.0.232: icmp_seq=38 ttl=64 time=0.999 ms
64 bytes from 10.1.0.232: icmp_seq=39 ttl=64 time=1.06 ms
64 bytes from 10.1.0.232: icmp_seq=40 ttl=64 time=1.10 ms
64 bytes from 10.1.0.232: icmp_seq=41 ttl=64 time=1.04 ms
64 bytes from 10.1.0.232: icmp_seq=42 ttl=64 time=1.13 ms
64 bytes from 10.1.0.232: icmp_seq=43 ttl=64 time=1.01 ms
64 bytes from 10.1.0.232: icmp_seq=44 ttl=64 time=1.07 ms
64 bytes from 10.1.0.232: icmp_seq=45 ttl=64 time=0.966 ms
64 bytes from 10.1.0.232: icmp_seq=46 ttl=64 time=1.22 ms
64 bytes from 10.1.0.232: icmp_seq=47 ttl=64 time=1.04 ms
64 bytes from 10.1.0.232: icmp_seq=48 ttl=64 time=0.960 ms
64 bytes from 10.1.0.232: icmp_seq=49 ttl=64 time=0.908 ms
64 bytes from 10.1.0.232: icmp_seq=50 ttl=64 time=0.910 ms
64 bytes from 10.1.0.232: icmp_seq=51 ttl=64 time=0.951 ms
64 bytes from 10.1.0.232: icmp_seq=52 ttl=64 time=0.999 ms
64 bytes from 10.1.0.232: icmp_seq=53 ttl=64 time=0.999 ms
64 bytes from 10.1.0.232: icmp_seq=54 ttl=64 time=1.00 ms
64 bytes from 10.1.0.232: icmp_seq=55 ttl=64 time=0.976 ms
64 bytes from 10.1.0.232: icmp_seq=56 ttl=64 time=0.974 ms
64 bytes from 10.1.0.232: icmp_seq=57 ttl=64 time=0.968 ms
64 bytes from 10.1.0.232: icmp_seq=58 ttl=64 time=0.960 ms
64 bytes from 10.1.0.232: icmp_seq=59 ttl=64 time=1.04 ms
64 bytes from 10.1.0.232: icmp_seq=60 ttl=64 time=1.10 ms
64 bytes from 10.1.0.232: icmp_seq=61 ttl=64 time=0.975 ms
64 bytes from 10.1.0.232: icmp_seq=62 ttl=64 time=1.00 ms
64 bytes from 10.1.0.232: icmp_seq=63 ttl=64 time=0.967 ms
64 bytes from 10.1.0.232: icmp_seq=64 ttl=64 time=1.06 ms
64 bytes from 10.1.0.232: icmp_seq=65 ttl=64 time=1.07 ms
64 bytes from 10.1.0.232: icmp_seq=66 ttl=64 time=0.967 ms
64 bytes from 10.1.0.232: icmp_seq=67 ttl=64 time=0.978 ms
64 bytes from 10.1.0.232: icmp_seq=68 ttl=64 time=1.04 ms
64 bytes from 10.1.0.232: icmp_seq=69 ttl=64 time=1.02 ms
64 bytes from 10.1.0.232: icmp_seq=70 ttl=64 time=1.09 ms
64 bytes from 10.1.0.232: icmp_seq=71 ttl=64 time=0.929 ms
64 bytes from 10.1.0.232: icmp_seq=72 ttl=64 time=1.10 ms
64 bytes from 10.1.0.232: icmp_seq=73 ttl=64 time=0.975 ms
64 bytes from 10.1.0.232: icmp_seq=74 ttl=64 time=1.07 ms
64 bytes from 10.1.0.232: icmp_seq=75 ttl=64 time=0.934 ms
64 bytes from 10.1.0.232: icmp_seq=76 ttl=64 time=1.03 ms
64 bytes from 10.1.0.232: icmp_seq=77 ttl=64 time=1.01 ms
64 bytes from 10.1.0.232: icmp_seq=78 ttl=64 time=1.07 ms
64 bytes from 10.1.0.232: icmp_seq=79 ttl=64 time=1.01 ms
64 bytes from 10.1.0.232: icmp_seq=80 ttl=64 time=1.14 ms
64 bytes from 10.1.0.232: icmp_seq=81 ttl=64 time=0.989 ms
64 bytes from 10.1.0.232: icmp_seq=82 ttl=64 time=0.946 ms
64 bytes from 10.1.0.232: icmp_seq=83 ttl=64 time=0.963 ms
64 bytes from 10.1.0.232: icmp_seq=84 ttl=64 time=0.966 ms
64 bytes from 10.1.0.232: icmp_seq=85 ttl=64 time=1.06 ms
64 bytes from 10.1.0.232: icmp_seq=86 ttl=64 time=1.05 ms
64 bytes from 10.1.0.232: icmp_seq=87 ttl=64 time=0.947 ms
64 bytes from 10.1.0.232: icmp_seq=88 ttl=64 time=1.06 ms
64 bytes from 10.1.0.232: icmp_seq=89 ttl=64 time=0.924 ms
64 bytes from 10.1.0.232: icmp_seq=90 ttl=64 time=1.04 ms
64 bytes from 10.1.0.232: icmp_seq=91 ttl=64 time=1.03 ms
64 bytes from 10.1.0.232: icmp_seq=92 ttl=64 time=1.07 ms
64 bytes from 10.1.0.232: icmp_seq=93 ttl=64 time=1.01 ms
64 bytes from 10.1.0.232: icmp_seq=94 ttl=64 time=0.946 ms
64 bytes from 10.1.0.232: icmp_seq=95 ttl=64 time=0.948 ms
64 bytes from 10.1.0.232: icmp_seq=96 ttl=64 time=1.00 ms
64 bytes from 10.1.0.232: icmp_seq=97 ttl=64 time=1.09 ms
64 bytes from 10.1.0.232: icmp_seq=98 ttl=64 time=1.02 ms
64 bytes from 10.1.0.232: icmp_seq=99 ttl=64 time=1.07 ms
64 bytes from 10.1.0.232: icmp_seq=100 ttl=64 time=1.03 ms

--- 10.1.0.232 ping statistics ---
100 packets transmitted, 100 received, 0% packet loss, time 99117ms
rtt min/avg/max/mdev = 0.908/1.011/1.221/0.067 ms
PING 10.1.1.174 (10.1.1.174) 56(84) bytes of data.
64 bytes from 10.1.1.174: icmp_seq=1 ttl=64 time=0.015 ms
64 bytes from 10.1.1.174: icmp_seq=2 ttl=64 time=0.032 ms
64 bytes from 10.1.1.174: icmp_seq=3 ttl=64 time=0.032 ms
64 bytes from 10.1.1.174: icmp_seq=4 ttl=64 time=0.032 ms
64 bytes from 10.1.1.174: icmp_seq=5 ttl=64 time=0.032 ms
64 bytes from 10.1.1.174: icmp_seq=6 ttl=64 time=0.030 ms
64 bytes from 10.1.1.174: icmp_seq=7 ttl=64 time=0.030 ms
64 bytes from 10.1.1.174: icmp_seq=8 ttl=64 time=0.044 ms
64 bytes from 10.1.1.174: icmp_seq=9 ttl=64 time=0.031 ms
64 bytes from 10.1.1.174: icmp_seq=10 ttl=64 time=0.031 ms
64 bytes from 10.1.1.174: icmp_seq=11 ttl=64 time=0.030 ms
64 bytes from 10.1.1.174: icmp_seq=12 ttl=64 time=0.045 ms
64 bytes from 10.1.1.174: icmp_seq=13 ttl=64 time=0.028 ms
64 bytes from 10.1.1.174: icmp_seq=14 ttl=64 time=0.031 ms
64 bytes from 10.1.1.174: icmp_seq=15 ttl=64 time=0.029 ms
64 bytes from 10.1.1.174: icmp_seq=16 ttl=64 time=0.031 ms
64 bytes from 10.1.1.174: icmp_seq=17 ttl=64 time=0.030 ms
64 bytes from 10.1.1.174: icmp_seq=18 ttl=64 time=0.031 ms
64 bytes from 10.1.1.174: icmp_seq=19 ttl=64 time=0.043 ms
64 bytes from 10.1.1.174: icmp_seq=20 ttl=64 time=0.030 ms
64 bytes from 10.1.1.174: icmp_seq=21 ttl=64 time=0.031 ms
64 bytes from 10.1.1.174: icmp_seq=22 ttl=64 time=0.032 ms
64 bytes from 10.1.1.174: icmp_seq=23 ttl=64 time=0.045 ms
64 bytes from 10.1.1.174: icmp_seq=24 ttl=64 time=0.043 ms
64 bytes from 10.1.1.174: icmp_seq=25 ttl=64 time=0.033 ms
64 bytes from 10.1.1.174: icmp_seq=26 ttl=64 time=0.045 ms
64 bytes from 10.1.1.174: icmp_seq=27 ttl=64 time=0.044 ms
64 bytes from 10.1.1.174: icmp_seq=28 ttl=64 time=0.031 ms
64 bytes from 10.1.1.174: icmp_seq=29 ttl=64 time=0.034 ms
64 bytes from 10.1.1.174: icmp_seq=30 ttl=64 time=0.028 ms
64 bytes from 10.1.1.174: icmp_seq=31 ttl=64 time=0.027 ms
64 bytes from 10.1.1.174: icmp_seq=32 ttl=64 time=0.031 ms
64 bytes from 10.1.1.174: icmp_seq=33 ttl=64 time=0.031 ms
64 bytes from 10.1.1.174: icmp_seq=34 ttl=64 time=0.028 ms
64 bytes from 10.1.1.174: icmp_seq=35 ttl=64 time=0.029 ms
64 bytes from 10.1.1.174: icmp_seq=36 ttl=64 time=0.027 ms
64 bytes from 10.1.1.174: icmp_seq=37 ttl=64 time=0.046 ms
64 bytes from 10.1.1.174: icmp_seq=38 ttl=64 time=0.044 ms
64 bytes from 10.1.1.174: icmp_seq=39 ttl=64 time=0.030 ms
64 bytes from 10.1.1.174: icmp_seq=40 ttl=64 time=0.042 ms
64 bytes from 10.1.1.174: icmp_seq=41 ttl=64 time=0.041 ms
64 bytes from 10.1.1.174: icmp_seq=42 ttl=64 time=0.032 ms
64 bytes from 10.1.1.174: icmp_seq=43 ttl=64 time=0.031 ms
64 bytes from 10.1.1.174: icmp_seq=44 ttl=64 time=0.030 ms
64 bytes from 10.1.1.174: icmp_seq=45 ttl=64 time=0.031 ms
64 bytes from 10.1.1.174: icmp_seq=46 ttl=64 time=0.030 ms
64 bytes from 10.1.1.174: icmp_seq=47 ttl=64 time=0.032 ms
64 bytes from 10.1.1.174: icmp_seq=48 ttl=64 time=0.032 ms
64 bytes from 10.1.1.174: icmp_seq=49 ttl=64 time=0.030 ms
64 bytes from 10.1.1.174: icmp_seq=50 ttl=64 time=0.028 ms
64 bytes from 10.1.1.174: icmp_seq=51 ttl=64 time=0.030 ms
64 bytes from 10.1.1.174: icmp_seq=52 ttl=64 time=0.042 ms
64 bytes from 10.1.1.174: icmp_seq=53 ttl=64 time=0.031 ms
64 bytes from 10.1.1.174: icmp_seq=54 ttl=64 time=0.030 ms
64 bytes from 10.1.1.174: icmp_seq=55 ttl=64 time=0.029 ms
64 bytes from 10.1.1.174: icmp_seq=56 ttl=64 time=0.029 ms
64 bytes from 10.1.1.174: icmp_seq=57 ttl=64 time=0.031 ms
64 bytes from 10.1.1.174: icmp_seq=58 ttl=64 time=0.031 ms
64 bytes from 10.1.1.174: icmp_seq=59 ttl=64 time=0.030 ms
64 bytes from 10.1.1.174: icmp_seq=60 ttl=64 time=0.031 ms
64 bytes from 10.1.1.174: icmp_seq=61 ttl=64 time=0.031 ms
64 bytes from 10.1.1.174: icmp_seq=62 ttl=64 time=0.030 ms
64 bytes from 10.1.1.174: icmp_seq=63 ttl=64 time=0.031 ms
64 bytes from 10.1.1.174: icmp_seq=64 ttl=64 time=0.029 ms
64 bytes from 10.1.1.174: icmp_seq=65 ttl=64 time=0.030 ms
64 bytes from 10.1.1.174: icmp_seq=66 ttl=64 time=0.033 ms
64 bytes from 10.1.1.174: icmp_seq=67 ttl=64 time=0.029 ms
64 bytes from 10.1.1.174: icmp_seq=68 ttl=64 time=0.030 ms
64 bytes from 10.1.1.174: icmp_seq=69 ttl=64 time=0.031 ms
64 bytes from 10.1.1.174: icmp_seq=70 ttl=64 time=0.029 ms
64 bytes from 10.1.1.174: icmp_seq=71 ttl=64 time=0.031 ms
64 bytes from 10.1.1.174: icmp_seq=72 ttl=64 time=0.029 ms
64 bytes from 10.1.1.174: icmp_seq=73 ttl=64 time=0.042 ms
64 bytes from 10.1.1.174: icmp_seq=74 ttl=64 time=0.029 ms
64 bytes from 10.1.1.174: icmp_seq=75 ttl=64 time=0.029 ms
64 bytes from 10.1.1.174: icmp_seq=76 ttl=64 time=0.030 ms
64 bytes from 10.1.1.174: icmp_seq=77 ttl=64 time=0.031 ms
64 bytes from 10.1.1.174: icmp_seq=78 ttl=64 time=0.041 ms
64 bytes from 10.1.1.174: icmp_seq=79 ttl=64 time=0.031 ms
64 bytes from 10.1.1.174: icmp_seq=80 ttl=64 time=0.031 ms
64 bytes from 10.1.1.174: icmp_seq=81 ttl=64 time=0.032 ms
64 bytes from 10.1.1.174: icmp_seq=82 ttl=64 time=0.043 ms
64 bytes from 10.1.1.174: icmp_seq=83 ttl=64 time=0.041 ms
64 bytes from 10.1.1.174: icmp_seq=84 ttl=64 time=0.040 ms
64 bytes from 10.1.1.174: icmp_seq=85 ttl=64 time=0.031 ms
64 bytes from 10.1.1.174: icmp_seq=86 ttl=64 time=0.032 ms
64 bytes from 10.1.1.174: icmp_seq=87 ttl=64 time=0.043 ms
64 bytes from 10.1.1.174: icmp_seq=88 ttl=64 time=0.031 ms
64 bytes from 10.1.1.174: icmp_seq=89 ttl=64 time=0.033 ms
64 bytes from 10.1.1.174: icmp_seq=90 ttl=64 time=0.045 ms
64 bytes from 10.1.1.174: icmp_seq=91 ttl=64 time=0.033 ms
64 bytes from 10.1.1.174: icmp_seq=92 ttl=64 time=0.031 ms
64 bytes from 10.1.1.174: icmp_seq=93 ttl=64 time=0.043 ms
64 bytes from 10.1.1.174: icmp_seq=94 ttl=64 time=0.031 ms
64 bytes from 10.1.1.174: icmp_seq=95 ttl=64 time=0.031 ms
64 bytes from 10.1.1.174: icmp_seq=96 ttl=64 time=0.030 ms
64 bytes from 10.1.1.174: icmp_seq=97 ttl=64 time=0.029 ms
64 bytes from 10.1.1.174: icmp_seq=98 ttl=64 time=0.042 ms
64 bytes from 10.1.1.174: icmp_seq=99 ttl=64 time=0.034 ms
64 bytes from 10.1.1.174: icmp_seq=100 ttl=64 time=0.030 ms

--- 10.1.1.174 ping statistics ---
100 packets transmitted, 100 received, 0% packet loss, time 101382ms
rtt min/avg/max/mdev = 0.015/0.033/0.046/0.005 ms
PING 10.1.2.70 (10.1.2.70) 56(84) bytes of data.
64 bytes from 10.1.2.70: icmp_seq=1 ttl=64 time=0.563 ms
64 bytes from 10.1.2.70: icmp_seq=2 ttl=64 time=0.667 ms
64 bytes from 10.1.2.70: icmp_seq=3 ttl=64 time=0.618 ms
64 bytes from 10.1.2.70: icmp_seq=4 ttl=64 time=0.718 ms
64 bytes from 10.1.2.70: icmp_seq=5 ttl=64 time=0.683 ms
64 bytes from 10.1.2.70: icmp_seq=6 ttl=64 time=0.571 ms
64 bytes from 10.1.2.70: icmp_seq=7 ttl=64 time=0.597 ms
64 bytes from 10.1.2.70: icmp_seq=8 ttl=64 time=0.640 ms
64 bytes from 10.1.2.70: icmp_seq=9 ttl=64 time=0.651 ms
64 bytes from 10.1.2.70: icmp_seq=10 ttl=64 time=0.611 ms
64 bytes from 10.1.2.70: icmp_seq=11 ttl=64 time=0.625 ms
64 bytes from 10.1.2.70: icmp_seq=12 ttl=64 time=0.658 ms
64 bytes from 10.1.2.70: icmp_seq=13 ttl=64 time=0.587 ms
64 bytes from 10.1.2.70: icmp_seq=14 ttl=64 time=0.647 ms
64 bytes from 10.1.2.70: icmp_seq=15 ttl=64 time=0.635 ms
64 bytes from 10.1.2.70: icmp_seq=16 ttl=64 time=0.585 ms
64 bytes from 10.1.2.70: icmp_seq=17 ttl=64 time=0.598 ms
64 bytes from 10.1.2.70: icmp_seq=18 ttl=64 time=0.633 ms
64 bytes from 10.1.2.70: icmp_seq=19 ttl=64 time=0.612 ms
64 bytes from 10.1.2.70: icmp_seq=20 ttl=64 time=0.614 ms
64 bytes from 10.1.2.70: icmp_seq=21 ttl=64 time=0.658 ms
64 bytes from 10.1.2.70: icmp_seq=22 ttl=64 time=0.669 ms
64 bytes from 10.1.2.70: icmp_seq=23 ttl=64 time=0.603 ms
64 bytes from 10.1.2.70: icmp_seq=24 ttl=64 time=0.670 ms
64 bytes from 10.1.2.70: icmp_seq=25 ttl=64 time=0.640 ms
64 bytes from 10.1.2.70: icmp_seq=26 ttl=64 time=0.614 ms
64 bytes from 10.1.2.70: icmp_seq=27 ttl=64 time=0.600 ms
64 bytes from 10.1.2.70: icmp_seq=28 ttl=64 time=0.632 ms
64 bytes from 10.1.2.70: icmp_seq=29 ttl=64 time=0.666 ms
64 bytes from 10.1.2.70: icmp_seq=30 ttl=64 time=0.601 ms
64 bytes from 10.1.2.70: icmp_seq=31 ttl=64 time=0.659 ms
64 bytes from 10.1.2.70: icmp_seq=32 ttl=64 time=0.555 ms
64 bytes from 10.1.2.70: icmp_seq=33 ttl=64 time=0.608 ms
64 bytes from 10.1.2.70: icmp_seq=34 ttl=64 time=0.720 ms
64 bytes from 10.1.2.70: icmp_seq=35 ttl=64 time=0.678 ms
64 bytes from 10.1.2.70: icmp_seq=36 ttl=64 time=0.686 ms
64 bytes from 10.1.2.70: icmp_seq=37 ttl=64 time=0.576 ms
64 bytes from 10.1.2.70: icmp_seq=38 ttl=64 time=0.786 ms
64 bytes from 10.1.2.70: icmp_seq=39 ttl=64 time=0.687 ms
64 bytes from 10.1.2.70: icmp_seq=40 ttl=64 time=2.66 ms
64 bytes from 10.1.2.70: icmp_seq=41 ttl=64 time=0.611 ms
64 bytes from 10.1.2.70: icmp_seq=42 ttl=64 time=0.630 ms
64 bytes from 10.1.2.70: icmp_seq=43 ttl=64 time=0.677 ms
64 bytes from 10.1.2.70: icmp_seq=44 ttl=64 time=0.586 ms
64 bytes from 10.1.2.70: icmp_seq=45 ttl=64 time=0.582 ms
64 bytes from 10.1.2.70: icmp_seq=46 ttl=64 time=0.673 ms
64 bytes from 10.1.2.70: icmp_seq=47 ttl=64 time=0.684 ms
64 bytes from 10.1.2.70: icmp_seq=48 ttl=64 time=0.584 ms
64 bytes from 10.1.2.70: icmp_seq=49 ttl=64 time=0.559 ms
64 bytes from 10.1.2.70: icmp_seq=50 ttl=64 time=0.528 ms
64 bytes from 10.1.2.70: icmp_seq=51 ttl=64 time=0.647 ms
64 bytes from 10.1.2.70: icmp_seq=52 ttl=64 time=0.703 ms
64 bytes from 10.1.2.70: icmp_seq=53 ttl=64 time=0.631 ms
64 bytes from 10.1.2.70: icmp_seq=54 ttl=64 time=0.634 ms
64 bytes from 10.1.2.70: icmp_seq=55 ttl=64 time=0.729 ms
64 bytes from 10.1.2.70: icmp_seq=56 ttl=64 time=0.639 ms
64 bytes from 10.1.2.70: icmp_seq=57 ttl=64 time=0.668 ms
64 bytes from 10.1.2.70: icmp_seq=58 ttl=64 time=0.669 ms
64 bytes from 10.1.2.70: icmp_seq=59 ttl=64 time=0.655 ms
64 bytes from 10.1.2.70: icmp_seq=60 ttl=64 time=0.563 ms
64 bytes from 10.1.2.70: icmp_seq=61 ttl=64 time=0.561 ms
64 bytes from 10.1.2.70: icmp_seq=62 ttl=64 time=0.606 ms
64 bytes from 10.1.2.70: icmp_seq=63 ttl=64 time=0.679 ms
64 bytes from 10.1.2.70: icmp_seq=64 ttl=64 time=0.711 ms
64 bytes from 10.1.2.70: icmp_seq=65 ttl=64 time=0.872 ms
64 bytes from 10.1.2.70: icmp_seq=66 ttl=64 time=0.579 ms
64 bytes from 10.1.2.70: icmp_seq=67 ttl=64 time=0.769 ms
64 bytes from 10.1.2.70: icmp_seq=68 ttl=64 time=0.612 ms
64 bytes from 10.1.2.70: icmp_seq=69 ttl=64 time=0.640 ms
64 bytes from 10.1.2.70: icmp_seq=70 ttl=64 time=0.601 ms
64 bytes from 10.1.2.70: icmp_seq=71 ttl=64 time=0.936 ms
64 bytes from 10.1.2.70: icmp_seq=72 ttl=64 time=0.656 ms
64 bytes from 10.1.2.70: icmp_seq=73 ttl=64 time=0.604 ms
64 bytes from 10.1.2.70: icmp_seq=74 ttl=64 time=0.703 ms
64 bytes from 10.1.2.70: icmp_seq=75 ttl=64 time=0.620 ms
64 bytes from 10.1.2.70: icmp_seq=76 ttl=64 time=0.587 ms
64 bytes from 10.1.2.70: icmp_seq=77 ttl=64 time=1.02 ms
64 bytes from 10.1.2.70: icmp_seq=78 ttl=64 time=0.615 ms
64 bytes from 10.1.2.70: icmp_seq=79 ttl=64 time=1.53 ms
64 bytes from 10.1.2.70: icmp_seq=80 ttl=64 time=0.649 ms
64 bytes from 10.1.2.70: icmp_seq=81 ttl=64 time=0.638 ms
64 bytes from 10.1.2.70: icmp_seq=82 ttl=64 time=0.600 ms
64 bytes from 10.1.2.70: icmp_seq=83 ttl=64 time=0.622 ms
64 bytes from 10.1.2.70: icmp_seq=84 ttl=64 time=0.597 ms
64 bytes from 10.1.2.70: icmp_seq=85 ttl=64 time=0.608 ms
64 bytes from 10.1.2.70: icmp_seq=86 ttl=64 time=1.33 ms
64 bytes from 10.1.2.70: icmp_seq=87 ttl=64 time=0.693 ms
64 bytes from 10.1.2.70: icmp_seq=88 ttl=64 time=0.598 ms
64 bytes from 10.1.2.70: icmp_seq=89 ttl=64 time=0.584 ms
64 bytes from 10.1.2.70: icmp_seq=90 ttl=64 time=0.611 ms
64 bytes from 10.1.2.70: icmp_seq=91 ttl=64 time=0.638 ms
64 bytes from 10.1.2.70: icmp_seq=92 ttl=64 time=0.590 ms
64 bytes from 10.1.2.70: icmp_seq=93 ttl=64 time=0.681 ms
64 bytes from 10.1.2.70: icmp_seq=94 ttl=64 time=0.594 ms
64 bytes from 10.1.2.70: icmp_seq=95 ttl=64 time=0.672 ms
64 bytes from 10.1.2.70: icmp_seq=96 ttl=64 time=0.692 ms
64 bytes from 10.1.2.70: icmp_seq=97 ttl=64 time=0.647 ms
64 bytes from 10.1.2.70: icmp_seq=98 ttl=64 time=0.668 ms
64 bytes from 10.1.2.70: icmp_seq=99 ttl=64 time=0.659 ms
64 bytes from 10.1.2.70: icmp_seq=100 ttl=64 time=0.658 ms

--- 10.1.2.70 ping statistics ---
100 packets transmitted, 100 received, 0% packet loss, time 101201ms
rtt min/avg/max/mdev = 0.528/0.680/2.667/0.242 ms
