PING 10.1.0.184 (10.1.0.184) 56(84) bytes of data.
64 bytes from 10.1.1.35: icmp_seq=13 ttl=64 time=0.028 ms
64 bytes from 10.1.1.35: icmp_seq=14 ttl=64 time=0.028 ms
64 bytes from 10.1.1.35: icmp_seq=15 ttl=64 time=0.029 ms
64 bytes from 10.1.1.35: icmp_seq=16 ttl=64 time=0.029 ms
64 bytes from 10.1.1.35: icmp_seq=17 ttl=64 time=0.028 ms
64 bytes from 10.1.1.35: icmp_seq=18 ttl=64 time=0.028 ms
64 bytes from 10.1.1.35: icmp_seq=19 ttl=64 time=0.031 ms
64 bytes from 10.1.1.35: icmp_seq=20 ttl=64 time=0.031 ms
64 bytes from 10.1.1.35: icmp_seq=21 ttl=64 time=0.029 ms
64 bytes from 10.1.1.35: icmp_seq=22 ttl=64 time=0.028 ms
64 bytes from 10.1.1.35: icmp_seq=23 ttl=64 time=0.027 ms
64 bytes from 10.1.1.35: icmp_seq=24 ttl=64 time=0.028 ms
64 bytes from 10.1.1.35: icmp_seq=25 ttl=64 time=0.027 ms
64 bytes from 10.1.1.35: icmp_seq=26 ttl=64 time=0.028 ms
64 bytes from 10.1.1.35: icmp_seq=27 ttl=64 time=0.028 ms
64 bytes from 10.1.1.35: icmp_seq=28 ttl=64 time=0.029 ms
64 bytes from 10.1.1.35: icmp_seq=29 ttl=64 time=0.031 ms
64 bytes from 10.1.1.35: icmp_seq=30 ttl=64 time=0.028 ms
64 bytes from 10.1.1.35: icmp_seq=31 ttl=64 time=0.028 ms
64 bytes from 10.1.1.35: icmp_seq=32 ttl=64 time=0.029 ms
64 bytes from 10.1.1.35: icmp_seq=33 ttl=64 time=0.029 ms
64 bytes from 10.1.1.35: icmp_seq=34 ttl=64 time=0.027 ms
64 bytes from 10.1.1.35: icmp_seq=35 ttl=64 time=0.029 ms
64 bytes from 10.1.1.35: icmp_seq=36 ttl=64 time=0.029 ms
64 bytes from 10.1.1.35: icmp_seq=37 ttl=64 time=0.028 ms
64 bytes from 10.1.1.35: icmp_seq=38 ttl=64 time=0.028 ms
64 bytes from 10.1.1.35: icmp_seq=39 ttl=64 time=0.028 ms
64 bytes from 10.1.1.35: icmp_seq=40 ttl=64 time=0.027 ms
64 bytes from 10.1.1.35: icmp_seq=41 ttl=64 time=0.028 ms
64 bytes from 10.1.1.35: icmp_seq=42 ttl=64 time=0.027 ms
64 bytes from 10.1.1.35: icmp_seq=43 ttl=64 time=0.028 ms
64 bytes from 10.1.1.35: icmp_seq=44 ttl=64 time=0.030 ms
64 bytes from 10.1.1.35: icmp_seq=45 ttl=64 time=0.030 ms
64 bytes from 10.1.1.35: icmp_seq=46 ttl=64 time=0.029 ms
64 bytes from 10.1.1.35: icmp_seq=47 ttl=64 time=0.029 ms
64 bytes from 10.1.1.35: icmp_seq=48 ttl=64 time=0.028 ms
64 bytes from 10.1.1.35: icmp_seq=49 ttl=64 time=0.029 ms
64 bytes from 10.1.1.35: icmp_seq=50 ttl=64 time=0.029 ms

--- 10.1.1.35 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 50158ms
rtt min/avg/max/mdev = 0.012/0.028/0.031/0.003 ms
PING 10.1.2.142 (10.1.2.142) 56(84) bytes of data.
64 bytes from 10.1.2.142: icmp_seq=1 ttl=64 time=1.05 ms
64 bytes from 10.1.2.142: icmp_seq=2 ttl=64 time=1.05 ms
64 bytes from 10.1.2.142: icmp_seq=3 ttl=64 time=1.05 ms
64 bytes from 10.1.2.142: icmp_seq=4 ttl=64 time=1.06 ms
64 bytes from 10.1.2.142: icmp_seq=5 ttl=64 time=1.24 ms
64 bytes from 10.1.2.142: icmp_seq=6 ttl=64 time=1.05 ms
64 bytes from 10.1.2.142: icmp_seq=7 ttl=64 time=1.33 ms
64 bytes from 10.1.2.142: icmp_seq=8 ttl=64 time=1.05 ms
64 bytes from 10.1.2.142: icmp_seq=9 ttl=64 time=1.06 ms
64 bytes from 10.1.2.142: icmp_seq=10 ttl=64 time=1.04 ms
64 bytes from 10.1.2.142: icmp_seq=11 ttl=64 time=1.31 ms
64 bytes from 10.1.2.142: icmp_seq=12 ttl=64 time=1.06 ms
64 bytes from 10.1.2.142: icmp_seq=13 ttl=64 time=1.10 ms
64 bytes from 10.1.2.142: icmp_seq=14 ttl=64 time=1.21 ms
64 bytes from 10.1.2.142: icmp_seq=15 ttl=64 time=1.06 ms
64 bytes from 10.1.2.142: icmp_seq=16 ttl=64 time=1.29 ms
64 bytes from 10.1.2.142: icmp_seq=17 ttl=64 time=1.05 ms
64 bytes from 10.1.2.142: icmp_seq=18 ttl=64 time=1.08 ms
64 bytes from 10.1.2.142: icmp_seq=19 ttl=64 time=1.07 ms
64 bytes from 10.1.2.142: icmp_seq=20 ttl=64 time=1.09 ms
64 bytes from 10.1.2.142: icmp_seq=21 ttl=64 time=1.08 ms
64 bytes from 10.1.2.142: icmp_seq=22 ttl=64 time=1.06 ms
64 bytes from 10.1.2.142: icmp_seq=23 ttl=64 time=1.22 ms
64 bytes from 10.1.2.142: icmp_seq=24 ttl=64 time=1.10 ms
64 bytes from 10.1.2.142: icmp_seq=25 ttl=64 time=1.06 ms
64 bytes from 10.1.2.142: icmp_seq=26 ttl=64 time=1.06 ms
64 bytes from 10.1.2.142: icmp_seq=27 ttl=64 time=1.32 ms
64 bytes from 10.1.2.142: icmp_seq=28 ttl=64 time=1.05 ms
64 bytes from 10.1.2.142: icmp_seq=29 ttl=64 time=1.12 ms
64 bytes from 10.1.2.142: icmp_seq=30 ttl=64 time=1.06 ms
64 bytes from 10.1.2.142: icmp_seq=31 ttl=64 time=1.05 ms
64 bytes from 10.1.2.142: icmp_seq=32 ttl=64 time=1.03 ms
64 bytes from 10.1.2.142: icmp_seq=33 ttl=64 time=1.06 ms
64 bytes from 10.1.2.142: icmp_seq=34 ttl=64 time=1.05 ms
64 bytes from 10.1.2.142: icmp_seq=35 ttl=64 time=1.35 ms
64 bytes from 10.1.2.142: icmp_seq=36 ttl=64 time=1.09 ms
64 bytes from 10.1.2.142: icmp_seq=37 ttl=64 time=1.05 ms
64 bytes from 10.1.2.142: icmp_seq=38 ttl=64 time=1.05 ms
64 bytes from 10.1.2.142: icmp_seq=39 ttl=64 time=1.06 ms
64 bytes from 10.1.2.142: icmp_seq=40 ttl=64 time=1.05 ms
64 bytes from 10.1.2.142: icmp_seq=41 ttl=64 time=1.06 ms
64 bytes from 10.1.2.142: icmp_seq=42 ttl=64 time=1.06 ms
64 bytes from 10.1.2.142: icmp_seq=43 ttl=64 time=1.06 ms
64 bytes from 10.1.2.142: icmp_seq=44 ttl=64 time=1.08 ms
64 bytes from 10.1.2.142: icmp_seq=45 ttl=64 time=1.04 ms
64 bytes from 10.1.2.142: icmp_seq=46 ttl=64 time=1.05 ms
64 bytes from 10.1.2.142: icmp_seq=47 ttl=64 time=1.05 ms
64 bytes from 10.1.2.142: icmp_seq=48 ttl=64 time=1.07 ms
64 bytes from 10.1.2.142: icmp_seq=49 ttl=64 time=1.06 ms
64 bytes from 10.1.2.142: icmp_seq=50 ttl=64 time=1.10 ms

--- 10.1.2.142 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 49062ms
rtt min/avg/max/mdev = 1.039/1.103/1.350/0.087 ms
# From 52.66.227.171 in ap-south-1b to 10.1.2.142
