PING 10.1.0.177 (10.1.0.177) 56(84) bytes of data.
64 bytes from 10.1.3.31: icmp_seq=28 ttl=64 time=0.041 ms
64 bytes from 10.1.3.31: icmp_seq=29 ttl=64 time=0.045 ms
64 bytes from 10.1.3.31: icmp_seq=30 ttl=64 time=0.034 ms
64 bytes from 10.1.3.31: icmp_seq=31 ttl=64 time=0.044 ms
64 bytes from 10.1.3.31: icmp_seq=32 ttl=64 time=0.060 ms
64 bytes from 10.1.3.31: icmp_seq=33 ttl=64 time=0.045 ms
64 bytes from 10.1.3.31: icmp_seq=34 ttl=64 time=0.028 ms
64 bytes from 10.1.3.31: icmp_seq=35 ttl=64 time=0.026 ms
64 bytes from 10.1.3.31: icmp_seq=36 ttl=64 time=0.037 ms
64 bytes from 10.1.3.31: icmp_seq=37 ttl=64 time=0.038 ms
64 bytes from 10.1.3.31: icmp_seq=38 ttl=64 time=0.031 ms
64 bytes from 10.1.3.31: icmp_seq=39 ttl=64 time=0.029 ms
64 bytes from 10.1.3.31: icmp_seq=40 ttl=64 time=0.044 ms
64 bytes from 10.1.3.31: icmp_seq=41 ttl=64 time=0.048 ms
64 bytes from 10.1.3.31: icmp_seq=42 ttl=64 time=0.032 ms
64 bytes from 10.1.3.31: icmp_seq=43 ttl=64 time=0.044 ms
64 bytes from 10.1.3.31: icmp_seq=44 ttl=64 time=0.032 ms
64 bytes from 10.1.3.31: icmp_seq=45 ttl=64 time=0.037 ms
64 bytes from 10.1.3.31: icmp_seq=46 ttl=64 time=0.031 ms
64 bytes from 10.1.3.31: icmp_seq=47 ttl=64 time=0.036 ms
64 bytes from 10.1.3.31: icmp_seq=48 ttl=64 time=0.048 ms
64 bytes from 10.1.3.31: icmp_seq=49 ttl=64 time=0.026 ms
64 bytes from 10.1.3.31: icmp_seq=50 ttl=64 time=0.028 ms

--- 10.1.3.31 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 50184ms
rtt min/avg/max/mdev = 0.014/0.037/0.060/0.011 ms
PING 10.1.4.187 (10.1.4.187) 56(84) bytes of data.
64 bytes from 10.1.4.187: icmp_seq=1 ttl=64 time=0.944 ms
64 bytes from 10.1.4.187: icmp_seq=2 ttl=64 time=0.911 ms
64 bytes from 10.1.4.187: icmp_seq=3 ttl=64 time=0.958 ms
64 bytes from 10.1.4.187: icmp_seq=4 ttl=64 time=0.938 ms
64 bytes from 10.1.4.187: icmp_seq=5 ttl=64 time=0.899 ms
64 bytes from 10.1.4.187: icmp_seq=6 ttl=64 time=1.12 ms
64 bytes from 10.1.4.187: icmp_seq=7 ttl=64 time=1.00 ms
64 bytes from 10.1.4.187: icmp_seq=8 ttl=64 time=0.942 ms
64 bytes from 10.1.4.187: icmp_seq=9 ttl=64 time=0.988 ms
64 bytes from 10.1.4.187: icmp_seq=10 ttl=64 time=0.983 ms
64 bytes from 10.1.4.187: icmp_seq=11 ttl=64 time=1.03 ms
64 bytes from 10.1.4.187: icmp_seq=12 ttl=64 time=0.931 ms
64 bytes from 10.1.4.187: icmp_seq=13 ttl=64 time=1.00 ms
64 bytes from 10.1.4.187: icmp_seq=14 ttl=64 time=1.00 ms
64 bytes from 10.1.4.187: icmp_seq=15 ttl=64 time=1.00 ms
64 bytes from 10.1.4.187: icmp_seq=16 ttl=64 time=1.04 ms
64 bytes from 10.1.4.187: icmp_seq=17 ttl=64 time=0.944 ms
64 bytes from 10.1.4.187: icmp_seq=18 ttl=64 time=1.40 ms
64 bytes from 10.1.4.187: icmp_seq=19 ttl=64 time=1.00 ms
64 bytes from 10.1.4.187: icmp_seq=20 ttl=64 time=1.05 ms
64 bytes from 10.1.4.187: icmp_seq=21 ttl=64 time=0.994 ms
64 bytes from 10.1.4.187: icmp_seq=22 ttl=64 time=0.995 ms
64 bytes from 10.1.4.187: icmp_seq=23 ttl=64 time=1.07 ms
64 bytes from 10.1.4.187: icmp_seq=24 ttl=64 time=0.937 ms
64 bytes from 10.1.4.187: icmp_seq=25 ttl=64 time=0.962 ms
64 bytes from 10.1.4.187: icmp_seq=26 ttl=64 time=0.926 ms
64 bytes from 10.1.4.187: icmp_seq=27 ttl=64 time=0.912 ms
64 bytes from 10.1.4.187: icmp_seq=28 ttl=64 time=0.976 ms
64 bytes from 10.1.4.187: icmp_seq=29 ttl=64 time=0.975 ms
64 bytes from 10.1.4.187: icmp_seq=30 ttl=64 time=0.851 ms
64 bytes from 10.1.4.187: icmp_seq=31 ttl=64 time=0.982 ms
64 bytes from 10.1.4.187: icmp_seq=32 ttl=64 time=0.954 ms
64 bytes from 10.1.4.187: icmp_seq=33 ttl=64 time=0.893 ms
64 bytes from 10.1.4.187: icmp_seq=34 ttl=64 time=0.975 ms
64 bytes from 10.1.4.187: icmp_seq=35 ttl=64 time=1.00 ms
64 bytes from 10.1.4.187: icmp_seq=36 ttl=64 time=1.14 ms
64 bytes from 10.1.4.187: icmp_seq=37 ttl=64 time=1.08 ms
64 bytes from 10.1.4.187: icmp_seq=38 ttl=64 time=1.01 ms
64 bytes from 10.1.4.187: icmp_seq=39 ttl=64 time=1.08 ms
64 bytes from 10.1.4.187: icmp_seq=40 ttl=64 time=1.11 ms
64 bytes from 10.1.4.187: icmp_seq=41 ttl=64 time=0.946 ms
64 bytes from 10.1.4.187: icmp_seq=42 ttl=64 time=1.00 ms
64 bytes from 10.1.4.187: icmp_seq=43 ttl=64 time=1.03 ms
64 bytes from 10.1.4.187: icmp_seq=44 ttl=64 time=1.08 ms
64 bytes from 10.1.4.187: icmp_seq=45 ttl=64 time=1.08 ms
64 bytes from 10.1.4.187: icmp_seq=46 ttl=64 time=1.16 ms
64 bytes from 10.1.4.187: icmp_seq=47 ttl=64 time=1.06 ms
64 bytes from 10.1.4.187: icmp_seq=48 ttl=64 time=0.952 ms
64 bytes from 10.1.4.187: icmp_seq=49 ttl=64 time=1.04 ms
64 bytes from 10.1.4.187: icmp_seq=50 ttl=64 time=1.05 ms

--- 10.1.4.187 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 49102ms
rtt min/avg/max/mdev = 0.851/1.008/1.403/0.090 ms
PING 10.1.5.48 (10.1.5.48) 56(84) bytes of data.
64 bytes from 10.1.5.48: icmp_seq=1 ttl=64 time=1.05 ms
64 bytes from 10.1.5.48: icmp_seq=2 ttl=64 time=1.15 ms
64 bytes from 10.1.5.48: icmp_seq=3 ttl=64 time=1.10 ms
64 bytes from 10.1.5.48: icmp_seq=4 ttl=64 time=1.19 ms
64 bytes from 10.1.5.48: icmp_seq=5 ttl=64 time=1.19 ms
64 bytes from 10.1.5.48: icmp_seq=6 ttl=64 time=1.08 ms
64 bytes from 10.1.5.48: icmp_seq=7 ttl=64 time=1.14 ms
64 bytes from 10.1.5.48: icmp_seq=8 ttl=64 time=1.11 ms
64 bytes from 10.1.5.48: icmp_seq=9 ttl=64 time=1.20 ms
64 bytes from 10.1.5.48: icmp_seq=10 ttl=64 time=1.16 ms
64 bytes from 10.1.5.48: icmp_seq=11 ttl=64 time=1.10 ms
64 bytes from 10.1.5.48: icmp_seq=12 ttl=64 time=1.14 ms
64 bytes from 10.1.5.48: icmp_seq=13 ttl=64 time=1.13 ms
64 bytes from 10.1.5.48: icmp_seq=14 ttl=64 time=1.15 ms
64 bytes from 10.1.5.48: icmp_seq=15 ttl=64 time=1.13 ms
64 bytes from 10.1.5.48: icmp_seq=16 ttl=64 time=1.16 ms
64 bytes from 10.1.5.48: icmp_seq=17 ttl=64 time=1.15 ms
64 bytes from 10.1.5.48: icmp_seq=18 ttl=64 time=1.09 ms
64 bytes from 10.1.5.48: icmp_seq=19 ttl=64 time=1.09 ms
64 bytes from 10.1.5.48: icmp_seq=20 ttl=64 time=1.10 ms
64 bytes from 10.1.5.48: icmp_seq=21 ttl=64 time=1.14 ms
64 bytes from 10.1.5.48: icmp_seq=22 ttl=64 time=1.17 ms
64 bytes from 10.1.5.48: icmp_seq=23 ttl=64 time=1.17 ms
64 bytes from 10.1.5.48: icmp_seq=24 ttl=64 time=1.12 ms
64 bytes from 10.1.5.48: icmp_seq=25 ttl=64 time=1.16 ms
64 bytes from 10.1.5.48: icmp_seq=26 ttl=64 time=1.13 ms
64 bytes from 10.1.5.48: icmp_seq=27 ttl=64 time=1.19 ms
64 bytes from 10.1.5.48: icmp_seq=28 ttl=64 time=1.15 ms
64 bytes from 10.1.5.48: icmp_seq=29 ttl=64 time=1.11 ms
64 bytes from 10.1.5.48: icmp_seq=30 ttl=64 time=1.24 ms
64 bytes from 10.1.5.48: icmp_seq=31 ttl=64 time=1.13 ms
64 bytes from 10.1.5.48: icmp_seq=32 ttl=64 time=1.10 ms
64 bytes from 10.1.5.48: icmp_seq=33 ttl=64 time=1.11 ms
64 bytes from 10.1.5.48: icmp_seq=34 ttl=64 time=1.11 ms
64 bytes from 10.1.5.48: icmp_seq=35 ttl=64 time=1.14 ms
64 bytes from 10.1.5.48: icmp_seq=36 ttl=64 time=1.27 ms
64 bytes from 10.1.5.48: icmp_seq=37 ttl=64 time=1.16 ms
64 bytes from 10.1.5.48: icmp_seq=38 ttl=64 time=1.09 ms
64 bytes from 10.1.5.48: icmp_seq=39 ttl=64 time=1.47 ms
64 bytes from 10.1.5.48: icmp_seq=40 ttl=64 time=1.17 ms
64 bytes from 10.1.5.48: icmp_seq=41 ttl=64 time=1.10 ms
64 bytes from 10.1.5.48: icmp_seq=42 ttl=64 time=1.19 ms
64 bytes from 10.1.5.48: icmp_seq=43 ttl=64 time=1.14 ms
64 bytes from 10.1.5.48: icmp_seq=44 ttl=64 time=1.13 ms
64 bytes from 10.1.5.48: icmp_seq=45 ttl=64 time=1.07 ms
64 bytes from 10.1.5.48: icmp_seq=46 ttl=64 time=1.66 ms
64 bytes from 10.1.5.48: icmp_seq=47 ttl=64 time=1.24 ms
64 bytes from 10.1.5.48: icmp_seq=48 ttl=64 time=1.11 ms
64 bytes from 10.1.5.48: icmp_seq=49 ttl=64 time=1.17 ms
64 bytes from 10.1.5.48: icmp_seq=50 ttl=64 time=1.12 ms

--- 10.1.5.48 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 49068ms
rtt min/avg/max/mdev = 1.059/1.162/1.663/0.101 ms
# From 54.90.63.4 in us-east-1d to 10.1.5.48
