PING 10.1.0.177 (10.1.0.177) 56(84) bytes of data.
64 bytes from 10.1.2.67: icmp_seq=7 ttl=64 time=0.919 ms
64 bytes from 10.1.2.67: icmp_seq=8 ttl=64 time=1.04 ms
64 bytes from 10.1.2.67: icmp_seq=9 ttl=64 time=1.06 ms
64 bytes from 10.1.2.67: icmp_seq=10 ttl=64 time=1.06 ms
64 bytes from 10.1.2.67: icmp_seq=11 ttl=64 time=1.11 ms
64 bytes from 10.1.2.67: icmp_seq=12 ttl=64 time=1.04 ms
64 bytes from 10.1.2.67: icmp_seq=13 ttl=64 time=1.00 ms
64 bytes from 10.1.2.67: icmp_seq=14 ttl=64 time=0.917 ms
64 bytes from 10.1.2.67: icmp_seq=15 ttl=64 time=1.02 ms
64 bytes from 10.1.2.67: icmp_seq=16 ttl=64 time=2.76 ms
64 bytes from 10.1.2.67: icmp_seq=17 ttl=64 time=1.04 ms
64 bytes from 10.1.2.67: icmp_seq=18 ttl=64 time=1.06 ms
64 bytes from 10.1.2.67: icmp_seq=19 ttl=64 time=1.10 ms
64 bytes from 10.1.2.67: icmp_seq=20 ttl=64 time=0.987 ms
64 bytes from 10.1.2.67: icmp_seq=21 ttl=64 time=0.984 ms
64 bytes from 10.1.2.67: icmp_seq=22 ttl=64 time=0.936 ms
64 bytes from 10.1.2.67: icmp_seq=23 ttl=64 time=1.04 ms
64 bytes from 10.1.2.67: icmp_seq=24 ttl=64 time=0.933 ms
64 bytes from 10.1.2.67: icmp_seq=25 ttl=64 time=1.05 ms
64 bytes from 10.1.2.67: icmp_seq=26 ttl=64 time=1.01 ms
64 bytes from 10.1.2.67: icmp_seq=27 ttl=64 time=0.973 ms
64 bytes from 10.1.2.67: icmp_seq=28 ttl=64 time=1.00 ms
64 bytes from 10.1.2.67: icmp_seq=29 ttl=64 time=1.03 ms
64 bytes from 10.1.2.67: icmp_seq=30 ttl=64 time=1.12 ms
64 bytes from 10.1.2.67: icmp_seq=31 ttl=64 time=0.949 ms
64 bytes from 10.1.2.67: icmp_seq=32 ttl=64 time=1.05 ms
64 bytes from 10.1.2.67: icmp_seq=33 ttl=64 time=1.02 ms
64 bytes from 10.1.2.67: icmp_seq=34 ttl=64 time=1.01 ms
64 bytes from 10.1.2.67: icmp_seq=35 ttl=64 time=0.987 ms
64 bytes from 10.1.2.67: icmp_seq=36 ttl=64 time=1.03 ms
64 bytes from 10.1.2.67: icmp_seq=37 ttl=64 time=1.11 ms
64 bytes from 10.1.2.67: icmp_seq=38 ttl=64 time=0.988 ms
64 bytes from 10.1.2.67: icmp_seq=39 ttl=64 time=1.10 ms
64 bytes from 10.1.2.67: icmp_seq=40 ttl=64 time=1.00 ms
64 bytes from 10.1.2.67: icmp_seq=41 ttl=64 time=0.934 ms
64 bytes from 10.1.2.67: icmp_seq=42 ttl=64 time=0.987 ms
64 bytes from 10.1.2.67: icmp_seq=43 ttl=64 time=1.00 ms
64 bytes from 10.1.2.67: icmp_seq=44 ttl=64 time=0.881 ms
64 bytes from 10.1.2.67: icmp_seq=45 ttl=64 time=1.01 ms
64 bytes from 10.1.2.67: icmp_seq=46 ttl=64 time=0.942 ms
64 bytes from 10.1.2.67: icmp_seq=47 ttl=64 time=1.02 ms
64 bytes from 10.1.2.67: icmp_seq=48 ttl=64 time=0.957 ms
64 bytes from 10.1.2.67: icmp_seq=49 ttl=64 time=1.78 ms
64 bytes from 10.1.2.67: icmp_seq=50 ttl=64 time=0.924 ms

--- 10.1.2.67 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 49063ms
rtt min/avg/max/mdev = 0.880/1.059/2.763/0.276 ms
PING 10.1.3.31 (10.1.3.31) 56(84) bytes of data.
64 bytes from 10.1.3.31: icmp_seq=1 ttl=64 time=0.934 ms
64 bytes from 10.1.3.31: icmp_seq=2 ttl=64 time=1.05 ms
64 bytes from 10.1.3.31: icmp_seq=3 ttl=64 time=1.03 ms
64 bytes from 10.1.3.31: icmp_seq=4 ttl=64 time=1.05 ms
64 bytes from 10.1.3.31: icmp_seq=5 ttl=64 time=1.02 ms
64 bytes from 10.1.3.31: icmp_seq=6 ttl=64 time=1.03 ms
64 bytes from 10.1.3.31: icmp_seq=7 ttl=64 time=1.07 ms
64 bytes from 10.1.3.31: icmp_seq=8 ttl=64 time=1.21 ms
64 bytes from 10.1.3.31: icmp_seq=9 ttl=64 time=1.07 ms
64 bytes from 10.1.3.31: icmp_seq=10 ttl=64 time=0.991 ms
64 bytes from 10.1.3.31: icmp_seq=11 ttl=64 time=0.912 ms
64 bytes from 10.1.3.31: icmp_seq=12 ttl=64 time=0.920 ms
64 bytes from 10.1.3.31: icmp_seq=13 ttl=64 time=1.09 ms
64 bytes from 10.1.3.31: icmp_seq=14 ttl=64 time=0.950 ms
64 bytes from 10.1.3.31: icmp_seq=15 ttl=64 time=1.02 ms
64 bytes from 10.1.3.31: icmp_seq=16 ttl=64 time=0.965 ms
64 bytes from 10.1.3.31: icmp_seq=17 ttl=64 time=1.08 ms
64 bytes from 10.1.3.31: icmp_seq=18 ttl=64 time=1.07 ms
64 bytes from 10.1.3.31: icmp_seq=19 ttl=64 time=1.03 ms
64 bytes from 10.1.3.31: icmp_seq=20 ttl=64 time=1.15 ms
64 bytes from 10.1.3.31: icmp_seq=21 ttl=64 time=1.12 ms
64 bytes from 10.1.3.31: icmp_seq=22 ttl=64 time=1.08 ms
64 bytes from 10.1.3.31: icmp_seq=23 ttl=64 time=1.07 ms
64 bytes from 10.1.3.31: icmp_seq=24 ttl=64 time=1.12 ms
64 bytes from 10.1.3.31: icmp_seq=25 ttl=64 time=1.12 ms
64 bytes from 10.1.3.31: icmp_seq=26 ttl=64 time=1.14 ms
64 bytes from 10.1.3.31: icmp_seq=27 ttl=64 time=1.05 ms
64 bytes from 10.1.3.31: icmp_seq=28 ttl=64 time=1.06 ms
64 bytes from 10.1.3.31: icmp_seq=29 ttl=64 time=0.979 ms
64 bytes from 10.1.3.31: icmp_seq=30 ttl=64 time=1.05 ms
64 bytes from 10.1.3.31: icmp_seq=31 ttl=64 time=0.994 ms
64 bytes from 10.1.3.31: icmp_seq=32 ttl=64 time=1.14 ms
64 bytes from 10.1.3.31: icmp_seq=33 ttl=64 time=1.13 ms
64 bytes from 10.1.3.31: icmp_seq=34 ttl=64 time=1.09 ms
64 bytes from 10.1.3.31: icmp_seq=35 ttl=64 time=1.11 ms
64 bytes from 10.1.3.31: icmp_seq=36 ttl=64 time=1.17 ms
64 bytes from 10.1.3.31: icmp_seq=37 ttl=64 time=1.19 ms
64 bytes from 10.1.3.31: icmp_seq=38 ttl=64 time=1.13 ms
64 bytes from 10.1.3.31: icmp_seq=39 ttl=64 time=1.11 ms
64 bytes from 10.1.3.31: icmp_seq=40 ttl=64 time=1.02 ms
64 bytes from 10.1.3.31: icmp_seq=41 ttl=64 time=1.02 ms
64 bytes from 10.1.3.31: icmp_seq=42 ttl=64 time=1.04 ms
64 bytes from 10.1.3.31: icmp_seq=43 ttl=64 time=0.918 ms
64 bytes from 10.1.3.31: icmp_seq=44 ttl=64 time=1.02 ms
64 bytes from 10.1.3.31: icmp_seq=45 ttl=64 time=0.937 ms
64 bytes from 10.1.3.31: icmp_seq=46 ttl=64 time=1.03 ms
64 bytes from 10.1.3.31: icmp_seq=47 ttl=64 time=1.01 ms
64 bytes from 10.1.3.31: icmp_seq=48 ttl=64 time=1.06 ms
64 bytes from 10.1.3.31: icmp_seq=49 ttl=64 time=1.07 ms
64 bytes from 10.1.3.31: icmp_seq=50 ttl=64 time=1.02 ms

--- 10.1.3.31 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 49063ms
rtt min/avg/max/mdev = 0.912/1.056/1.218/0.083 ms
PING 10.1.4.187 (10.1.4.187) 56(84) bytes of data.
64 bytes from 10.1.4.187: icmp_seq=1 ttl=64 time=0.015 ms
64 bytes from 10.1.4.187: icmp_seq=2 ttl=64 time=0.026 ms
64 bytes from 10.1.4.187: icmp_seq=3 ttl=64 time=0.027 ms
64 bytes from 10.1.4.187: icmp_seq=4 ttl=64 time=0.023 ms
64 bytes from 10.1.4.187: icmp_seq=5 ttl=64 time=0.017 ms
64 bytes from 10.1.4.187: icmp_seq=6 ttl=64 time=0.031 ms
64 bytes from 10.1.4.187: icmp_seq=7 ttl=64 time=0.023 ms
64 bytes from 10.1.4.187: icmp_seq=8 ttl=64 time=0.023 ms
64 bytes from 10.1.4.187: icmp_seq=9 ttl=64 time=0.025 ms
64 bytes from 10.1.4.187: icmp_seq=10 ttl=64 time=0.021 ms
64 bytes from 10.1.4.187: icmp_seq=11 ttl=64 time=0.020 ms
64 bytes from 10.1.4.187: icmp_seq=12 ttl=64 time=0.019 ms
64 bytes from 10.1.4.187: icmp_seq=13 ttl=64 time=0.017 ms
64 bytes from 10.1.4.187: icmp_seq=14 ttl=64 time=0.022 ms
64 bytes from 10.1.4.187: icmp_seq=15 ttl=64 time=0.021 ms
64 bytes from 10.1.4.187: icmp_seq=16 ttl=64 time=0.023 ms
64 bytes from 10.1.4.187: icmp_seq=17 ttl=64 time=0.026 ms
64 bytes from 10.1.4.187: icmp_seq=18 ttl=64 time=0.022 ms
64 bytes from 10.1.4.187: icmp_seq=19 ttl=64 time=0.023 ms
64 bytes from 10.1.4.187: icmp_seq=20 ttl=64 time=0.031 ms
64 bytes from 10.1.4.187: icmp_seq=21 ttl=64 time=0.024 ms
64 bytes from 10.1.4.187: icmp_seq=22 ttl=64 time=0.023 ms
64 bytes from 10.1.4.187: icmp_seq=23 ttl=64 time=0.023 ms
64 bytes from 10.1.4.187: icmp_seq=24 ttl=64 time=0.024 ms
64 bytes from 10.1.4.187: icmp_seq=25 ttl=64 time=0.024 ms
64 bytes from 10.1.4.187: icmp_seq=26 ttl=64 time=0.023 ms
64 bytes from 10.1.4.187: icmp_seq=27 ttl=64 time=0.038 ms
64 bytes from 10.1.4.187: icmp_seq=28 ttl=64 time=0.024 ms
64 bytes from 10.1.4.187: icmp_seq=29 ttl=64 time=0.023 ms
64 bytes from 10.1.4.187: icmp_seq=30 ttl=64 time=0.026 ms
64 bytes from 10.1.4.187: icmp_seq=31 ttl=64 time=0.024 ms
64 bytes from 10.1.4.187: icmp_seq=32 ttl=64 time=0.023 ms
64 bytes from 10.1.4.187: icmp_seq=33 ttl=64 time=0.023 ms
64 bytes from 10.1.4.187: icmp_seq=34 ttl=64 time=0.024 ms
64 bytes from 10.1.4.187: icmp_seq=35 ttl=64 time=0.025 ms
64 bytes from 10.1.4.187: icmp_seq=36 ttl=64 time=0.042 ms
64 bytes from 10.1.4.187: icmp_seq=37 ttl=64 time=0.035 ms
64 bytes from 10.1.4.187: icmp_seq=38 ttl=64 time=0.027 ms
64 bytes from 10.1.4.187: icmp_seq=39 ttl=64 time=0.042 ms
64 bytes from 10.1.4.187: icmp_seq=40 ttl=64 time=0.029 ms
64 bytes from 10.1.4.187: icmp_seq=41 ttl=64 time=0.033 ms
64 bytes from 10.1.4.187: icmp_seq=42 ttl=64 time=0.042 ms
64 bytes from 10.1.4.187: icmp_seq=43 ttl=64 time=0.027 ms
64 bytes from 10.1.4.187: icmp_seq=44 ttl=64 time=0.031 ms
64 bytes from 10.1.4.187: icmp_seq=45 ttl=64 time=0.025 ms
64 bytes from 10.1.4.187: icmp_seq=46 ttl=64 time=0.032 ms
64 bytes from 10.1.4.187: icmp_seq=47 ttl=64 time=0.014 ms
64 bytes from 10.1.4.187: icmp_seq=48 ttl=64 time=0.035 ms
64 bytes from 10.1.4.187: icmp_seq=49 ttl=64 time=0.021 ms
64 bytes from 10.1.4.187: icmp_seq=50 ttl=64 time=0.034 ms

--- 10.1.4.187 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 50181ms
rtt min/avg/max/mdev = 0.014/0.025/0.042/0.009 ms
PING 10.1.5.48 (10.1.5.48) 56(84) bytes of data.
64 bytes from 10.1.5.48: icmp_seq=1 ttl=64 time=0.792 ms
64 bytes from 10.1.5.48: icmp_seq=2 ttl=64 time=0.817 ms
64 bytes from 10.1.5.48: icmp_seq=3 ttl=64 time=0.750 ms
64 bytes from 10.1.5.48: icmp_seq=4 ttl=64 time=0.779 ms
64 bytes from 10.1.5.48: icmp_seq=5 ttl=64 time=0.811 ms
64 bytes from 10.1.5.48: icmp_seq=6 ttl=64 time=0.843 ms
64 bytes from 10.1.5.48: icmp_seq=7 ttl=64 time=0.805 ms
64 bytes from 10.1.5.48: icmp_seq=8 ttl=64 time=0.896 ms
64 bytes from 10.1.5.48: icmp_seq=9 ttl=64 time=0.778 ms
64 bytes from 10.1.5.48: icmp_seq=10 ttl=64 time=0.781 ms
64 bytes from 10.1.5.48: icmp_seq=11 ttl=64 time=0.894 ms
64 bytes from 10.1.5.48: icmp_seq=12 ttl=64 time=0.857 ms
64 bytes from 10.1.5.48: icmp_seq=13 ttl=64 time=0.881 ms
64 bytes from 10.1.5.48: icmp_seq=14 ttl=64 time=0.816 ms
64 bytes from 10.1.5.48: icmp_seq=15 ttl=64 time=0.813 ms
64 bytes from 10.1.5.48: icmp_seq=16 ttl=64 time=0.827 ms
64 bytes from 10.1.5.48: icmp_seq=17 ttl=64 time=0.782 ms
64 bytes from 10.1.5.48: icmp_seq=18 ttl=64 time=0.802 ms
64 bytes from 10.1.5.48: icmp_seq=19 ttl=64 time=0.752 ms
64 bytes from 10.1.5.48: icmp_seq=20 ttl=64 time=0.835 ms
64 bytes from 10.1.5.48: icmp_seq=21 ttl=64 time=0.829 ms
64 bytes from 10.1.5.48: icmp_seq=22 ttl=64 time=0.778 ms
64 bytes from 10.1.5.48: icmp_seq=23 ttl=64 time=0.905 ms
64 bytes from 10.1.5.48: icmp_seq=24 ttl=64 time=0.886 ms
64 bytes from 10.1.5.48: icmp_seq=25 ttl=64 time=0.896 ms
64 bytes from 10.1.5.48: icmp_seq=26 ttl=64 time=0.900 ms
64 bytes from 10.1.5.48: icmp_seq=27 ttl=64 time=0.828 ms
64 bytes from 10.1.5.48: icmp_seq=28 ttl=64 time=0.827 ms
64 bytes from 10.1.5.48: icmp_seq=29 ttl=64 time=0.817 ms
64 bytes from 10.1.5.48: icmp_seq=30 ttl=64 time=0.818 ms
64 bytes from 10.1.5.48: icmp_seq=31 ttl=64 time=0.773 ms
64 bytes from 10.1.5.48: icmp_seq=32 ttl=64 time=0.741 ms
64 bytes from 10.1.5.48: icmp_seq=33 ttl=64 time=0.750 ms
64 bytes from 10.1.5.48: icmp_seq=34 ttl=64 time=0.780 ms
64 bytes from 10.1.5.48: icmp_seq=35 ttl=64 time=0.809 ms
64 bytes from 10.1.5.48: icmp_seq=36 ttl=64 time=0.793 ms
64 bytes from 10.1.5.48: icmp_seq=37 ttl=64 time=0.862 ms
64 bytes from 10.1.5.48: icmp_seq=38 ttl=64 time=0.793 ms
64 bytes from 10.1.5.48: icmp_seq=39 ttl=64 time=0.873 ms
64 bytes from 10.1.5.48: icmp_seq=40 ttl=64 time=0.853 ms
64 bytes from 10.1.5.48: icmp_seq=41 ttl=64 time=1.96 ms
64 bytes from 10.1.5.48: icmp_seq=42 ttl=64 time=0.773 ms
64 bytes from 10.1.5.48: icmp_seq=43 ttl=64 time=0.760 ms
64 bytes from 10.1.5.48: icmp_seq=44 ttl=64 time=0.831 ms
64 bytes from 10.1.5.48: icmp_seq=45 ttl=64 time=0.843 ms
64 bytes from 10.1.5.48: icmp_seq=46 ttl=64 time=0.709 ms
64 bytes from 10.1.5.48: icmp_seq=47 ttl=64 time=0.820 ms
64 bytes from 10.1.5.48: icmp_seq=48 ttl=64 time=0.903 ms
64 bytes from 10.1.5.48: icmp_seq=49 ttl=64 time=0.881 ms
64 bytes from 10.1.5.48: icmp_seq=50 ttl=64 time=0.855 ms

--- 10.1.5.48 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 49924ms
rtt min/avg/max/mdev = 0.709/0.843/1.961/0.167 ms
# From 3.234.210.20 in us-east-1e to 10.1.5.48
